Date,Open,High,Low,Close,<TICKVOL>,Volume,<SPREAD>,Time,Filename
2022-02-27,39428.25,39852.77,36996.0,37409.66,223105,0,801,00:00:00,BTCUSD_D1.csv
2022-02-28,37410.94,41947.73,37335.13,41652.98,229065,0,801,00:00:00,BTCUSD_D1.csv
2022-03-01,41652.47,44937.01,41630.36,43878.71,238927,0,801,00:00:00,BTCUSD_D1.csv
2022-03-02,43879.25,45308.34,43337.64,44063.04,214642,0,801,00:00:00,BTCUSD_D1.csv
2022-03-03,44063.35,44350.47,41818.98,42096.55,223528,0,801,00:00:00,BTCUSD_D1.csv
2022-03-04,42093.98,42699.14,39070.87,39378.0,208769,0,801,00:00:00,BTCUSD_D1.csv
2022-03-05,39379.3,39593.69,38567.44,39369.47,203463,0,801,00:00:00,BTCUSD_D1.csv
2022-03-06,39369.47,39692.08,38106.0,39026.98,189439,0,801,00:00:00,BTCUSD_D1.csv
2022-03-07,39024.12,39531.62,37153.56,37839.04,219278,0,801,00:00:00,BTCUSD_D1.csv
2022-03-08,37839.04,39355.78,37792.15,38465.05,223396,0,801,00:00:00,BTCUSD_D1.csv
2022-03-09,38465.05,42550.94,38451.67,41880.2,210232,0,801,00:00:00,BTCUSD_D1.csv
2022-03-10,41878.41,42140.62,38551.01,39313.23,213980,0,801,00:00:00,BTCUSD_D1.csv
2022-03-11,39312.49,40225.02,38236.37,38842.98,207179,0,801,00:00:00,BTCUSD_D1.csv
2022-03-12,38843.03,39392.8,38651.66,39083.97,175954,0,801,00:00:00,BTCUSD_D1.csv
2022-03-13,39083.93,39304.35,38386.0,38747.65,181058,0,801,00:00:00,BTCUSD_D1.csv
2022-03-14,38749.67,39285.88,37564.53,38713.08,152704,0,801,00:00:00,BTCUSD_D1.csv
2022-03-15,38735.48,39889.22,38126.0,39647.93,180413,0,801,00:00:00,BTCUSD_D1.csv
2022-03-16,39647.93,41683.46,38849.83,41100.78,195561,0,801,00:00:00,BTCUSD_D1.csv
2022-03-17,41101.94,41438.29,40529.78,40974.85,165557,0,801,00:00:00,BTCUSD_D1.csv
2022-03-18,40975.0,42293.33,40166.0,41798.12,168607,0,801,00:00:00,BTCUSD_D1.csv
2022-03-19,41798.04,42360.91,41546.0,42112.12,123992,0,801,00:00:00,BTCUSD_D1.csv
2022-03-20,42111.55,42267.51,40942.6,41339.72,137525,0,801,00:00:00,BTCUSD_D1.csv
2022-03-21,41339.72,41509.85,40509.44,41282.59,155718,0,801,00:00:00,BTCUSD_D1.csv
2022-03-22,41282.59,43275.99,40872.34,42829.43,165151,0,801,00:00:00,BTCUSD_D1.csv
2022-03-23,42830.56,42837.5,41760.32,42390.57,164383,0,801,00:00:00,BTCUSD_D1.csv
2022-03-24,42390.79,44204.01,42316.1,44027.79,169060,0,801,00:00:00,BTCUSD_D1.csv
2022-03-25,44027.31,45075.99,43601.09,44513.35,193834,0,801,00:00:00,BTCUSD_D1.csv
2022-03-26,44513.35,44792.77,44094.59,44443.08,159251,0,801,00:00:00,BTCUSD_D1.csv
2022-03-27,44442.33,46581.1,44366.6,46094.19,141065,0,801,00:00:00,BTCUSD_D1.csv
2022-03-28,46094.69,48182.17,45846.0,47938.14,173769,0,801,00:00:00,BTCUSD_D1.csv
2022-03-29,47937.35,48082.95,46884.0,47466.18,180415,0,801,00:00:00,BTCUSD_D1.csv
2022-03-30,47466.18,47688.63,46546.0,47248.93,162052,0,801,00:00:00,BTCUSD_D1.csv
2022-03-31,47248.94,47599.15,45506.0,45751.88,167635,0,801,00:00:00,BTCUSD_D1.csv
2022-04-01,45751.88,46683.01,44238.11,46157.23,187946,0,801,00:00:00,BTCUSD_D1.csv
2022-04-02,46157.48,47182.34,45647.3,46178.19,180808,0,801,00:00:00,BTCUSD_D1.csv
2022-04-03,46176.49,46741.6,45553.47,46358.17,156518,0,801,00:00:00,BTCUSD_D1.csv
2022-04-04,46358.17,47429.31,45146.0,46292.64,179383,0,801,00:00:00,BTCUSD_D1.csv
2022-04-05,46292.64,47174.87,45506.0,45862.62,156078,0,801,00:00:00,BTCUSD_D1.csv
2022-04-06,45863.31,46045.71,43186.25,43861.17,172611,0,801,00:00:00,BTCUSD_D1.csv
2022-04-07,43861.16,43983.75,42746.01,43552.35,168284,0,801,00:00:00,BTCUSD_D1.csv
2022-04-08,43552.51,43953.04,42443.94,42797.75,166635,0,801,00:00:00,BTCUSD_D1.csv
2022-04-09,42782.51,42851.73,42114.86,42436.36,146902,0,801,00:00:00,BTCUSD_D1.csv
2022-04-10,42436.36,43394.04,42401.34,43106.0,126609,0,801,00:00:00,BTCUSD_D1.csv
2022-04-11,43096.24,43193.69,39507.77,39830.42,168288,0,801,00:00:00,BTCUSD_D1.csv
2022-04-12,39821.51,40659.99,39206.0,39520.11,182836,0,801,00:00:00,BTCUSD_D1.csv
2022-04-13,39520.11,41516.41,39469.41,41232.03,163720,0,801,00:00:00,BTCUSD_D1.csv
2022-04-14,41231.49,41483.61,39562.26,39898.26,146858,0,801,00:00:00,BTCUSD_D1.csv
2022-04-15,39897.45,40825.98,39782.95,40395.93,135929,0,801,00:00:00,BTCUSD_D1.csv
2022-04-16,40395.91,40680.06,40006.0,40274.0,127645,0,801,00:00:00,BTCUSD_D1.csv
2022-04-17,40272.0,40682.58,39908.0,40262.13,130951,0,801,00:00:00,BTCUSD_D1.csv
2022-04-18,40262.13,40977.52,38558.1,40644.71,172150,0,801,00:00:00,BTCUSD_D1.csv
2022-04-19,40645.08,41739.99,40591.06,41290.32,151719,0,801,00:00:00,BTCUSD_D1.csv
2022-04-20,41290.31,42194.1,40902.0,41404.51,162892,0,801,00:00:00,BTCUSD_D1.csv
2022-04-21,41404.51,42954.88,40574.0,40613.2,165807,0,801,00:00:00,BTCUSD_D1.csv
2022-04-22,40611.12,40839.26,39195.27,39606.26,169811,0,801,00:00:00,BTCUSD_D1.csv
2022-04-23,39608.35,39958.01,39307.27,39789.73,127052,0,801,00:00:00,BTCUSD_D1.csv
2022-04-24,39789.73,39943.76,38925.12,39495.49,92151,0,426,00:00:00,BTCUSD_D1.csv
2022-04-25,39495.49,40377.79,38195.5,40180.84,224958,0,901,00:00:00,BTCUSD_D1.csv
2022-04-26,40180.0,40790.72,37708.81,38124.63,192258,0,901,00:00:00,BTCUSD_D1.csv
2022-04-27,38124.63,39470.21,37697.76,39095.49,221105,0,901,00:00:00,BTCUSD_D1.csv
2022-04-28,39095.49,40368.12,38876.92,39865.87,199710,0,901,00:00:00,BTCUSD_D1.csv
2022-04-29,39865.53,39983.47,38170.5,38557.02,169042,0,901,00:00:00,BTCUSD_D1.csv
2022-04-30,38557.02,38790.87,38151.54,38321.95,79198,0,901,00:00:00,BTCUSD_D1.csv
2022-05-01,38321.95,38670.49,37381.88,38308.73,128575,0,901,00:00:00,BTCUSD_D1.csv
2022-05-02,38306.65,39162.83,38047.5,38311.86,196709,0,901,00:00:00,BTCUSD_D1.csv
2022-05-03,38311.86,38904.05,37513.3,37781.29,122032,0,901,00:00:00,BTCUSD_D1.csv
2022-05-04,37780.86,40018.49,37621.43,39806.65,188183,0,901,00:00:00,BTCUSD_D1.csv
2022-05-05,39806.65,39884.22,35567.4,36461.93,241121,0,901,00:00:00,BTCUSD_D1.csv
2022-05-06,36461.93,36671.11,35253.5,36078.02,243014,0,901,00:00:00,BTCUSD_D1.csv
2022-05-07,36078.02,36141.79,35717.74,35781.18,56730,0,901,00:00:00,BTCUSD_D1.csv
2022-05-08,35781.18,35816.4,33709.45,34225.25,221757,0,901,00:00:00,BTCUSD_D1.csv
2022-05-09,34225.25,34474.78,30329.57,30954.37,564940,0,901,00:00:00,BTCUSD_D1.csv
2022-05-10,30950.88,32650.48,29725.9,31004.77,661652,0,901,00:00:00,BTCUSD_D1.csv
2022-05-11,31004.77,32155.49,28195.5,28481.64,1140076,0,901,00:00:00,BTCUSD_D1.csv
2022-05-12,28481.64,30222.73,26695.5,28610.67,1693241,0,901,00:00:00,BTCUSD_D1.csv
2022-05-13,28610.67,31075.5,27996.5,29793.6,587316,0,901,00:00:00,BTCUSD_D1.csv
2022-05-14,29793.48,30134.65,28625.5,29375.85,262792,0,901,00:00:00,BTCUSD_D1.csv
2022-05-15,29375.85,31174.66,29360.7,31053.69,233297,0,901,00:00:00,BTCUSD_D1.csv
2022-05-16,31053.69,31455.49,29082.54,29938.97,340695,0,901,00:00:00,BTCUSD_D1.csv
2022-05-17,29938.97,30783.86,29445.88,30102.06,221841,0,901,00:00:00,BTCUSD_D1.csv
2022-05-18,30102.06,30705.48,28745.5,29231.97,228850,0,901,00:00:00,BTCUSD_D1.csv
2022-05-19,29231.97,30540.67,28649.97,30265.69,270516,0,901,00:00:00,BTCUSD_D1.csv
2022-05-20,30265.69,30772.82,28725.5,29141.43,244610,0,901,00:00:00,BTCUSD_D1.csv
2022-05-21,29140.45,29651.68,28942.78,29424.78,89491,0,901,00:00:00,BTCUSD_D1.csv
2022-05-22,29424.15,30306.41,29250.61,29934.25,103122,0,900,00:00:00,BTCUSD_D1.csv
2022-05-23,29934.25,30661.49,29037.04,29341.38,222851,0,901,00:00:00,BTCUSD_D1.csv
2022-05-24,29339.87,29642.35,28664.5,29458.45,162082,0,901,00:00:00,BTCUSD_D1.csv
2022-05-25,29458.26,30219.23,29292.65,29787.74,165675,0,901,00:00:00,BTCUSD_D1.csv
2022-05-26,29787.74,29882.13,28015.06,29455.5,218422,0,901,00:00:00,BTCUSD_D1.csv
2022-05-27,29455.5,29678.33,28278.4,28751.38,234210,0,901,00:00:00,BTCUSD_D1.csv
2022-05-28,28751.38,29256.01,28445.5,29021.77,85050,0,901,00:00:00,BTCUSD_D1.csv
2022-05-29,29021.77,29478.86,28834.71,29178.44,56008,0,901,00:00:00,BTCUSD_D1.csv
2022-05-30,29178.44,31432.33,29166.6,31272.68,156160,0,901,00:00:00,BTCUSD_D1.csv
2022-05-31,31272.68,32394.49,30987.84,31809.14,212131,0,901,00:00:00,BTCUSD_D1.csv
2022-06-01,31809.14,31978.46,29296.5,29631.59,196478,0,901,00:00:00,BTCUSD_D1.csv
2022-06-02,29631.59,30404.04,29515.08,30239.23,178660,0,901,00:00:00,BTCUSD_D1.csv
2022-06-03,30239.23,30694.37,29277.86,29657.92,160703,0,901,00:00:00,BTCUSD_D1.csv
2022-06-04,29657.92,29980.46,29480.5,29745.26,67746,0,901,00:00:00,BTCUSD_D1.csv
2022-06-05,29745.26,30184.49,29526.92,29941.34,67659,0,901,00:00:00,BTCUSD_D1.csv
2022-06-06,29941.34,31761.13,29811.25,31457.99,177518,0,901,00:00:00,BTCUSD_D1.csv
2022-06-07,31454.9,31595.34,29214.46,31353.85,228032,0,901,00:00:00,BTCUSD_D1.csv
2022-06-08,31353.7,31543.09,29838.86,30198.03,300627,0,901,00:00:00,BTCUSD_D1.csv
2022-06-09,30198.02,30695.49,29939.6,30181.42,139921,0,901,00:00:00,BTCUSD_D1.csv
2022-06-10,30181.41,30365.5,28845.5,29199.51,212184,0,901,00:00:00,BTCUSD_D1.csv
2022-06-11,29199.5,29435.9,28095.49,28403.28,180827,0,901,00:00:00,BTCUSD_D1.csv
2022-06-12,28403.28,28679.03,26885.5,27372.49,258200,0,901,00:00:00,BTCUSD_D1.csv
2022-06-13,27372.49,27527.56,22595.5,23241.32,1065378,0,901,00:00:00,BTCUSD_D1.csv
2022-06-14,23240.88,23383.89,20841.5,21985.37,903134,0,901,00:00:00,BTCUSD_D1.csv
2022-06-15,21981.94,22454.5,20107.12,21677.28,959875,0,901,00:00:00,BTCUSD_D1.csv
2022-06-16,21677.29,22989.59,20497.5,20708.07,510609,0,901,00:00:00,BTCUSD_D1.csv
2022-06-17,20708.07,21359.0,20227.25,20648.15,379137,0,901,00:00:00,BTCUSD_D1.csv
2022-06-18,20648.15,20775.5,17617.5,17802.99,469707,0,901,00:00:00,BTCUSD_D1.csv
2022-06-19,17802.99,20711.74,17758.88,20636.15,669871,0,901,00:00:00,BTCUSD_D1.csv
2022-06-20,20634.96,21078.5,19632.53,20451.04,417127,0,901,00:00:00,BTCUSD_D1.csv
2022-06-21,20449.61,21717.64,20247.09,20855.36,370474,0,901,00:00:00,BTCUSD_D1.csv
2022-06-22,20855.06,21050.49,19766.01,19875.47,345334,0,901,00:00:00,BTCUSD_D1.csv
2022-06-23,19875.47,21118.02,19826.47,20810.75,248674,0,901,00:00:00,BTCUSD_D1.csv
2022-06-24,20810.75,21451.49,20668.08,21195.91,248818,0,901,00:00:00,BTCUSD_D1.csv
2022-06-25,21195.5,21609.99,20902.12,21221.63,150974,0,901,00:00:00,BTCUSD_D1.csv
2022-06-26,21221.63,21882.64,21110.8,21397.23,127360,0,901,00:00:00,BTCUSD_D1.csv
2022-06-27,21397.23,21533.5,20505.5,20909.06,182189,0,901,00:00:00,BTCUSD_D1.csv
2022-06-28,20909.05,21207.59,20197.51,20274.0,173155,0,901,00:00:00,BTCUSD_D1.csv
2022-06-29,20273.73,20455.73,19850.42,20219.49,197207,0,901,00:00:00,BTCUSD_D1.csv
2022-06-30,20219.49,20352.55,18621.5,18751.43,228846,0,901,00:00:00,BTCUSD_D1.csv
2022-07-01,18751.34,20912.5,18719.67,19426.22,357946,0,901,00:00:00,BTCUSD_D1.csv
2022-07-02,19426.22,19517.92,18972.51,19258.79,123312,0,901,00:00:00,BTCUSD_D1.csv
2022-07-03,19258.79,19643.0,18776.5,19440.93,114945,0,901,00:00:00,BTCUSD_D1.csv
2022-07-04,19440.54,20122.68,19050.81,19778.29,155670,0,901,00:00:00,BTCUSD_D1.csv
2022-07-05,19778.29,20745.43,19299.9,20454.43,247908,0,901,00:00:00,BTCUSD_D1.csv
2022-07-06,20452.41,20491.11,19756.75,20395.23,242761,0,901,00:00:00,BTCUSD_D1.csv
2022-07-07,20394.35,21833.32,20247.18,21619.53,182671,0,901,00:00:00,BTCUSD_D1.csv
2022-07-08,21619.53,22518.57,21184.76,21850.81,1156642,0,901,00:00:00,BTCUSD_D1.csv
2022-07-09,21850.81,22015.37,21317.62,21675.72,2277891,0,901,00:00:00,BTCUSD_D1.csv
2022-07-10,21675.72,21749.37,20650.47,20982.35,2081436,0,372,00:00:00,BTCUSD_D1.csv
2022-07-11,20981.19,21175.72,20266.6,20427.03,1996468,0,901,00:00:00,BTCUSD_D1.csv
2022-07-12,20427.04,20433.66,19273.5,19456.31,2098236,0,901,00:00:00,BTCUSD_D1.csv
2022-07-13,19456.31,20118.5,18906.22,19665.59,2429295,0,901,00:00:00,BTCUSD_D1.csv
2022-07-14,19665.61,20894.48,19611.57,20676.61,2372436,0,901,00:00:00,BTCUSD_D1.csv
2022-07-15,20676.08,21195.49,20377.76,20929.4,2198976,0,901,00:00:00,BTCUSD_D1.csv
2022-07-16,20930.65,21581.6,20474.11,21206.85,1764989,0,901,00:00:00,BTCUSD_D1.csv
2022-07-17,21206.85,21675.5,20819.45,20931.16,1934542,0,901,00:00:00,BTCUSD_D1.csv
2022-07-18,20931.12,22772.49,20745.51,21487.29,2769560,0,901,00:00:00,BTCUSD_D1.csv
2022-07-19,21487.29,23701.24,21440.75,23296.65,3116368,0,901,00:00:00,BTCUSD_D1.csv
2022-07-20,23295.65,24270.5,22901.6,23255.95,2837586,0,901,00:00:00,BTCUSD_D1.csv
2022-07-21,23255.96,23787.05,22336.88,23116.14,2482407,0,901,00:00:00,BTCUSD_D1.csv
2022-07-22,23117.85,23750.73,22495.5,22600.01,2349561,0,901,00:00:00,BTCUSD_D1.csv
2022-07-23,22598.71,22995.49,21930.07,22319.22,2033558,0,901,00:00:00,BTCUSD_D1.csv
2022-07-24,22318.51,22905.5,22217.04,22713.68,1805125,0,901,00:00:00,BTCUSD_D1.csv
2022-07-25,22715.71,23005.51,21548.03,22163.48,2433225,0,901,00:00:00,BTCUSD_D1.csv
2022-07-26,22163.4,22180.8,20702.0,20979.3,2477996,0,901,00:00:00,BTCUSD_D1.csv
2022-07-27,20979.31,23100.44,20816.3,22772.06,2653352,0,901,00:00:00,BTCUSD_D1.csv
2022-07-28,22772.07,24191.87,22571.5,24022.46,3052990,0,901,00:00:00,BTCUSD_D1.csv
2022-07-29,24022.46,24435.5,23409.53,23939.01,3130190,0,901,00:00:00,BTCUSD_D1.csv
2022-07-30,23939.01,24659.71,23645.5,23957.5,2573556,0,901,00:00:00,BTCUSD_D1.csv
2022-07-31,23957.5,24189.37,23395.5,23792.85,2461154,0,838,00:00:00,BTCUSD_D1.csv
2022-08-01,23792.85,23822.1,22845.5,23112.16,2739733,0,901,00:00:00,BTCUSD_D1.csv
2022-08-02,23112.16,23453.16,22649.87,23024.96,2860402,0,901,00:00:00,BTCUSD_D1.csv
2022-08-03,23024.96,23637.16,22676.72,23317.94,2430476,0,901,00:00:00,BTCUSD_D1.csv
2022-08-04,23317.94,23361.83,22395.5,22506.92,2630115,0,901,00:00:00,BTCUSD_D1.csv
2022-08-05,22506.75,23467.6,22445.5,22978.82,2550830,0,901,00:00:00,BTCUSD_D1.csv
2022-08-06,22977.84,23347.58,22975.5,23167.91,1876999,0,901,00:00:00,BTCUSD_D1.csv
2022-08-07,23167.92,23293.14,22840.06,23258.5,1798176,0,901,00:00:00,BTCUSD_D1.csv
2022-08-08,23258.5,24236.94,23047.15,24060.41,2518446,0,901,00:00:00,BTCUSD_D1.csv
2022-08-09,24060.41,24062.96,22860.5,23131.87,2466794,0,901,00:00:00,BTCUSD_D1.csv
2022-08-10,23131.71,24173.49,22660.19,23890.5,2455203,0,901,00:00:00,BTCUSD_D1.csv
2022-08-11,23890.5,24910.49,23766.93,24197.8,3241895,0,901,00:00:00,BTCUSD_D1.csv
2022-08-12,24197.79,24324.43,23578.5,24219.18,2583798,0,901,00:00:00,BTCUSD_D1.csv
2022-08-13,24219.18,24883.12,24069.18,24480.79,2664643,0,901,00:00:00,BTCUSD_D1.csv
2022-08-14,24480.8,25040.5,24139.5,24307.29,2330188,0,901,00:00:00,BTCUSD_D1.csv
2022-08-15,24307.29,25204.48,23864.96,24062.29,3016871,0,901,00:00:00,BTCUSD_D1.csv
2022-08-16,24062.29,24242.54,23686.45,23973.98,2514651,0,901,00:00:00,BTCUSD_D1.csv
2022-08-17,23973.98,24439.93,23175.9,23398.31,2620326,0,901,00:00:00,BTCUSD_D1.csv
2022-08-18,23398.3,23595.01,23230.78,23410.23,2506638,0,901,00:00:00,BTCUSD_D1.csv
2022-08-19,23410.24,23421.13,21145.44,21270.12,3133535,0,901,00:00:00,BTCUSD_D1.csv
2022-08-20,21270.12,21365.5,20778.92,20813.49,2636505,0,901,00:00:00,BTCUSD_D1.csv
2022-08-21,20814.36,21791.5,20757.4,21463.85,2270596,0,901,00:00:00,BTCUSD_D1.csv
2022-08-22,21463.85,21695.49,20885.68,21125.99,2874832,0,901,00:00:00,BTCUSD_D1.csv
2022-08-23,21125.97,21667.18,20885.64,21473.95,2630498,0,901,00:00:00,BTCUSD_D1.csv
2022-08-24,21473.9,21894.5,21140.5,21686.21,2408490,0,901,00:00:00,BTCUSD_D1.csv
2022-08-25,21686.98,21813.44,21305.65,21641.59,2435469,0,901,00:00:00,BTCUSD_D1.csv
2022-08-26,21641.59,21825.5,20525.24,20644.17,2461386,0,901,00:00:00,BTCUSD_D1.csv
2022-08-27,20644.55,20680.17,19795.5,20002.26,2336936,0,901,00:00:00,BTCUSD_D1.csv
2022-08-28,20002.18,20162.52,19806.41,19983.04,2017866,0,889,00:00:00,BTCUSD_D1.csv
2022-08-29,19983.04,20427.11,19515.5,20171.1,2739365,0,901,00:00:00,BTCUSD_D1.csv
2022-08-30,20171.31,20571.55,19535.5,19969.75,2798992,0,901,00:00:00,BTCUSD_D1.csv
2022-08-31,19969.76,20485.11,19740.93,20188.91,2904551,0,901,00:00:00,BTCUSD_D1.csv
2022-09-01,20188.92,20291.75,19561.0,20065.94,2841782,0,901,00:00:00,BTCUSD_D1.csv
2022-09-02,20065.94,20435.56,19750.79,19960.55,2757308,0,901,00:00:00,BTCUSD_D1.csv
2022-09-03,19960.55,20049.5,19648.22,19738.18,2053244,0,901,00:00:00,BTCUSD_D1.csv
2022-09-04,19738.18,19951.99,19578.5,19896.75,1969680,0,801,00:00:00,BTCUSD_D1.csv
2022-09-05,19896.75,20052.34,19629.33,19735.17,2198737,0,901,00:00:00,BTCUSD_D1.csv
2022-09-06,19735.18,20175.49,18645.01,18976.75,3385628,0,901,00:00:00,BTCUSD_D1.csv
2022-09-07,18976.75,19448.43,18506.27,19381.37,2611194,0,901,00:00:00,BTCUSD_D1.csv
2022-09-08,19381.37,19458.24,19007.5,19371.94,2924354,0,901,00:00:00,BTCUSD_D1.csv
2022-09-09,19371.94,21429.27,19247.34,21289.21,3539479,0,901,00:00:00,BTCUSD_D1.csv
2022-09-10,21289.21,21664.09,21106.63,21419.02,2933670,0,901,00:00:00,BTCUSD_D1.csv
2022-09-11,21419.02,21855.49,21345.5,21630.24,2752673,0,785,00:00:00,BTCUSD_D1.csv
2022-09-12,21630.25,22480.9,21458.5,22399.27,3794149,0,901,00:00:00,BTCUSD_D1.csv
2022-09-13,22399.27,22793.49,20025.5,20229.91,3887447,0,901,00:00:00,BTCUSD_D1.csv
2022-09-14,20228.51,20536.5,19613.12,19940.2,3554792,0,901,00:00:00,BTCUSD_D1.csv
2022-09-15,19940.21,20386.63,19492.5,19846.85,3567431,0,901,00:00:00,BTCUSD_D1.csv
2022-09-16,19846.6,19889.76,19315.51,19748.11,3059956,0,901,00:00:00,BTCUSD_D1.csv
2022-09-17,19747.35,20181.5,19688.55,20074.27,2271372,0,901,00:00:00,BTCUSD_D1.csv
2022-09-18,20074.29,20140.91,19557.95,19716.8,2538750,0,901,00:00:00,BTCUSD_D1.csv
2022-09-19,19716.81,19718.81,18228.06,19514.5,3521104,0,901,00:00:00,BTCUSD_D1.csv
2022-09-20,19514.5,19679.5,18707.37,18967.06,3201226,0,901,00:00:00,BTCUSD_D1.csv
2022-09-21,18967.05,19943.78,18661.5,18920.82,3379495,0,901,00:00:00,BTCUSD_D1.csv
2022-09-22,18920.82,19489.34,18121.48,19240.69,3534401,0,901,00:00:00,BTCUSD_D1.csv
2022-09-23,19240.69,19545.5,18526.92,18847.78,3239236,0,901,00:00:00,BTCUSD_D1.csv
2022-09-24,18848.72,19401.51,18798.5,19136.69,2281743,0,901,00:00:00,BTCUSD_D1.csv
2022-09-25,19136.19,19175.5,18800.84,18897.65,2134668,0,901,00:00:00,BTCUSD_D1.csv
2022-09-26,18897.65,19311.76,18624.7,19109.81,3499924,0,901,00:00:00,BTCUSD_D1.csv
2022-09-27,19109.81,20380.42,18811.82,19068.94,4224882,0,901,00:00:00,BTCUSD_D1.csv
2022-09-28,19068.95,19657.03,18466.5,19564.1,4173719,0,901,00:00:00,BTCUSD_D1.csv
2022-09-29,19564.11,19784.69,18838.51,19500.89,3144028,0,901,00:00:00,BTCUSD_D1.csv
2022-09-30,19500.89,20179.01,19150.86,19419.38,3318925,0,901,00:00:00,BTCUSD_D1.csv
2022-10-01,19419.51,19479.43,19154.92,19245.65,1641391,0,901,00:00:00,BTCUSD_D1.csv
2022-10-02,19245.66,19391.27,19031.5,19227.13,1615468,0,901,00:00:00,BTCUSD_D1.csv
2022-10-03,19227.13,19645.49,18915.84,19588.48,2999041,0,901,00:00:00,BTCUSD_D1.csv
2022-10-04,19588.42,20457.75,19486.1,20321.91,2985615,0,901,00:00:00,BTCUSD_D1.csv
2022-10-05,20321.91,20398.04,19725.5,19978.11,2711003,0,901,00:00:00,BTCUSD_D1.csv
2022-10-06,19978.11,20451.5,19870.31,20042.56,2892276,0,901,00:00:00,BTCUSD_D1.csv
2022-10-07,20042.54,20062.05,19315.5,19544.3,2491875,0,901,00:00:00,BTCUSD_D1.csv
2022-10-08,19544.3,19638.97,19410.36,19446.8,1449197,0,901,00:00:00,BTCUSD_D1.csv
2022-10-09,19446.8,19552.83,19232.64,19476.88,1693403,0,901,00:00:00,BTCUSD_D1.csv
2022-10-10,19476.87,19519.81,19093.71,19236.28,2471247,0,901,00:00:00,BTCUSD_D1.csv
2022-10-11,19236.28,19277.21,18855.5,19017.07,2731779,0,901,00:00:00,BTCUSD_D1.csv
2022-10-12,19017.07,19198.61,18961.38,19167.01,2391632,0,901,00:00:00,BTCUSD_D1.csv
2022-10-13,19167.01,19502.5,18185.5,19378.12,3179725,0,901,00:00:00,BTCUSD_D1.csv
2022-10-14,19378.12,19947.29,19095.51,19169.86,3245551,0,901,00:00:00,BTCUSD_D1.csv
2022-10-15,19169.87,19222.6,19032.89,19090.16,1588581,0,901,00:00:00,BTCUSD_D1.csv
2022-10-16,19090.12,19420.79,18970.68,19325.24,1552643,0,901,00:00:00,BTCUSD_D1.csv
2022-10-17,19325.24,19671.6,19096.5,19522.48,2505315,0,901,00:00:00,BTCUSD_D1.csv
2022-10-18,19522.48,19700.58,19086.5,19360.2,2596680,0,901,00:00:00,BTCUSD_D1.csv
2022-10-19,19360.2,19373.45,19061.47,19189.39,2270930,0,901,00:00:00,BTCUSD_D1.csv
2022-10-20,19189.39,19340.51,18895.5,19026.3,2441444,0,901,00:00:00,BTCUSD_D1.csv
2022-10-21,19026.31,19245.49,18645.5,19173.36,2579979,0,901,00:00:00,BTCUSD_D1.csv
2022-10-22,19173.37,19251.55,19108.22,19211.85,1436286,0,901,00:00:00,BTCUSD_D1.csv
2022-10-23,19211.51,19546.5,19065.61,19491.58,1571757,0,901,00:00:00,BTCUSD_D1.csv
2022-10-24,19491.58,19689.9,19152.5,19374.11,2869929,0,901,00:00:00,BTCUSD_D1.csv
2022-10-25,19374.07,20411.0,19232.48,20177.32,2972783,0,901,00:00:00,BTCUSD_D1.csv
2022-10-26,20178.01,21014.47,19976.62,20739.06,3785040,0,901,00:00:00,BTCUSD_D1.csv
2022-10-27,20739.14,20902.49,20215.5,20390.0,3465626,0,901,00:00:00,BTCUSD_D1.csv
2022-10-28,20390.0,20744.71,19995.59,20624.8,3279810,0,901,00:00:00,BTCUSD_D1.csv
2022-10-29,20624.81,21080.35,20549.51,20847.03,2922636,0,901,00:00:00,BTCUSD_D1.csv
2022-10-30,20847.03,20926.13,20545.5,20683.42,2408855,0,901,00:00:00,BTCUSD_D1.csv
2022-10-31,20683.42,20837.01,20233.45,20402.08,3455165,0,901,00:00:00,BTCUSD_D1.csv
2022-11-01,20402.08,20691.6,20326.24,20449.12,2902789,0,901,00:00:00,BTCUSD_D1.csv
2022-11-02,20449.12,20795.49,20043.54,20147.52,3182918,0,257,00:00:00,BTCUSD_D1.csv
2022-11-03,20147.53,20387.46,20026.74,20254.78,2961750,0,901,00:00:00,BTCUSD_D1.csv
2022-11-04,20254.76,21297.64,20153.28,21165.46,3723817,0,901,00:00:00,BTCUSD_D1.csv
2022-11-05,21165.46,21475.78,21076.14,21330.69,2100573,0,901,00:00:00,BTCUSD_D1.csv
2022-11-06,21330.69,21360.26,21106.03,21122.39,1989629,0,901,00:00:00,BTCUSD_D1.csv
2022-11-07,21122.39,21169.42,20567.02,20676.58,3323940,0,901,00:00:00,BTCUSD_D1.csv
2022-11-08,20676.58,20695.5,17162.33,18697.71,5346471,0,901,00:00:00,BTCUSD_D1.csv
2022-11-09,18696.59,18724.5,15666.5,15743.43,5659094,0,901,00:00:00,BTCUSD_D1.csv
2022-11-10,15743.43,18194.45,15583.5,17852.41,5579303,0,901,00:00:00,BTCUSD_D1.csv
2022-11-11,17852.41,17886.93,16357.1,16798.6,4198045,0,901,00:00:00,BTCUSD_D1.csv
2022-11-12,16798.61,17141.07,16626.85,16814.3,2923130,0,901,00:00:00,BTCUSD_D1.csv
2022-11-13,16814.3,16948.93,16224.5,16386.19,2831689,0,834,00:00:00,BTCUSD_D1.csv
